Date,Stocks,TBills,risk_adjusted
2018-10-17,-0.002556740991720874,0.00538140467307735,-0.007938145664798224
2018-10-18,-0.01516068123765979,0.0053568030701647285,-0.02051748430782452
2018-10-19,-0.0046460294960983806,0.0053321996610777855,-0.009978229157176166
2018-10-22,-0.003221697490838338,0.005307594445506547,-0.008529291936344885
2018-10-23,-0.0052600391689285875,0.005406004470124737,-0.010666043639053324
2018-10-24,-0.030630868012515244,0.00538140467307735,-0.036012272685592595
2018-10-25,0.014843907198640371,0.0053568030701647285,0.009487104128475643
2018-10-26,-0.013680379264137676,0.005282987423141927,-0.018963366687279604
2018-10-29,-0.005796053151580716,0.005307594445506547,-0.011103647597087263
2018-10-30,0.019602358731962477,0.00538140467307735,0.014220954058885127
2018-10-31,0.010069385346193283,0.0053568030701647285,0.004712582276028554
2018-11-01,0.015467460317196924,0.00538140467307735,0.010086055644119574
2018-11-02,-0.004405365607038192,0.0053321996610777855,-0.009737565268115977
2018-11-05,0.005296621369319965,0.0053321996610777855,-3.557829175782068e-05
2018-11-06,0.007900880503963092,0.005455198647860593,0.0024456818561024996
2018-11-07,0.019944497807733885,0.005430602461615974,0.014513895346117911
2018-11-08,-0.0022765254326790885,0.00538140467307735,-0.007657930105756439
2018-11-09,-0.007713479138173329,0.0053568030701647285,-0.013070282208338058
2018-11-13,-0.017037925282831434,0.005455198647860593,-0.022493123930692027
2018-11-14,-0.005930082651467661,0.005430602461615974,-0.011360685113083635
2018-11-15,0.009899063896161575,0.005307594445506547,0.004591469450655028
2018-11-16,0.003894040201461335,0.0053321996610777855,-0.0014381594596164504
2018-11-19,-0.01809462594784572,0.0053568030701647285,-0.02345142901801045
2018-11-20,-0.013432582092900103,0.005430602461615974,-0.018863184554516077
2018-11-21,0.007574675713448276,0.005455198647860593,0.0021194770655876827
2018-11-23,-0.001785362211986219,0.005430602461615974,-0.007215964673602193
2018-11-26,0.013298732163672167,0.0053568030701647285,0.007941929093507438
2018-11-27,0.00023454473467832138,0.005627321430617949,-0.005392776695939627
2018-11-28,0.02374163722835032,0.005627321430617949,0.018114315797732372
2018-11-29,-0.0031520250003934658,0.005627321430617949,-0.008779346431011414
2018-11-30,0.005412583881041488,0.005627321430617949,-0.0002147375495764603
2018-12-03,0.011675739418577802,0.005578152511197976,0.006097586907379826
2018-12-04,-0.03137727194186768,0.005774784932114807,-0.037152056873982486
2018-12-06,0.0004145549927478953,0.005750212185979819,-0.005335657193231924
2018-12-07,-0.025583770680969398,0.005651903186009166,-0.031235673866978564
2018-12-10,0.0005084663293648539,0.005651903186009166,-0.005143436856644312
2018-12-11,0.00013751472595457948,0.00555356534655238,-0.005416050620597801
2018-12-12,0.007076882345576463,0.005578152511197976,0.0014987298343784872
2018-12-13,-0.003654383624685509,0.005750212185979819,-0.009404595810665328
2018-12-14,-0.015551295750372063,0.005750212185979819,-0.021301507936351882
2018-12-17,-0.021708311115903767,0.005750212185979819,-0.027458523301883586
2018-12-18,0.0019137884378326309,0.005701061289696829,-0.0037872728518641985
